State,Birthplace,Weight
48,8,1127.29
48,521,2182.53
48,10,104.04
48,11,234.72
48,12,1768.66
48,13,1025.52
48,15,294.17
48,16,196.39
48,17,3101.44
48,18,1280.78
48,19,901.57
48,20,1464.85
48,21,630.59
48,22,5114.69
48,23,351.61
48,24,560.6
48,537,79.89
48,26,1919.72
48,27,738.96
48,28,1223.46
48,29,1634.03
48,30,186.92
48,31,608.57
48,32,191.84
48,33,101.29
48,34,932.51
48,35,1386.9
48,36,2678.72
48,37,859.65
48,38,202.8
48,39,2013.39
48,40,3442.81
48,41,365.03
48,42,1576.16
48,44,127.13
48,45,433.3
48,46,249.99
48,47,1018.57
48,48,149941.18
48,49,368.96
48,50,56.3
48,51,938.33
48,53,742.61
48,54,313.09
48,55,779.86
48,56,195.27
48,522,224.67
48,2,338.72
48,438,83.17
48,524,74.43
48,599,89.81
48,600,1333.14
48,100,12.84
48,105,73.37
48,110,500.15
48,115,35.27
48,532,52.17
48,534,56.9
48,535,69.02
48,516,37.71
48,536,35.21
48,150,519.58
48,25,684.22
48,160,8.42
48,540,52.84
48,517,143.62
48,541,34.37
48,542,66.63
48,700,75.14
48,544,4.86
48,710,19.42
48,200,24839.07
48,518,1503.77
48,210,3327.76
48,250,225.67
48,260,371.62
48,520,18.89
48,9,341.48
48,299,17.04
48,300,1228.84
48,400,17.66
48,401,11.14
48,402,5.64
48,404,28.4
48,405,23.07
48,410,332.22
48,411,47.76
48,413,192.61
48,414,44.28
48,420,27.48
48,421,120.24
48,425,55.67
48,426,17.02
48,430,12.18
48,433,38.88
48,434,89.04
48,436,20.97
48,950,22.4
48,450,17.14
48,451,21.34
48,452,21.45
48,453,1029.79
48,454,26.5
48,455,57.23
48,456,61.78
48,457,96.78
48,460,2.14
48,461,4.22
48,462,4.19
48,465,242.13
48,499,14.86
48,500,1053.46
48,501,282.31
48,502,571.69
48,509,3.7
48,511,89.64
49,512,1.56
49,513,18.19
49,2,63.11
49,515,47.03
49,4,395.6
49,5,40.55
49,6,1954.82
49,1,35.62
49,8,354.96
49,9,37.31
49,522,10.58
49,11,26.44
49,12,110.92
49,13,63.02
49,15,79.01
49,16,764.58
49,17,194.59
49,18,88.89
49,19,74.29
49,20,74.28
49,21,40.64
49,22,47.08
49,23,29.59
49,24,58.53
49,25,80.47
49,26,142.43
49,27,89.66
49,28,33.79
49,29,102.92
49,30,123.06
49,31,77.76
49,32,252.33
49,33,19.13
49,34,70.29
49,35,175.22
49,36,222.35
49,518,56.3
49,38,41.17
49,39,147.21
49,40,69.58
49,41,205.56
49,42,131.43
49,44,8.66
49,45,33.23
49,46,43.99
49,47,40.01
49,48,325.88
49,49,16880.1
49,50,15.28
49,51,82.98
49,53,323.05
49,54,25.95
49,521,45.17
49,56,193.93
49,10,6.73
49,950,8.13
49,524,7.04
49,514,1.21
49,599,8.11
49,600,59.11
49,100,46.74
49,105,7.36
49,110,14.42
49,115,0.1
49,532,6.1
49,534,2.67
49,535,1.23
49,516,3.01
49,536,0.9
49,150,109.13
49,537,2.03
49,160,2.04
49,540,1.08
49,517,19.52
49,541,0.57
49,542,7.16
49,700,22.68
49,544,0.47
49,710,46.52
49,200,1022.36
49,210,134.44
49,37,55.42
49,250,5.98
49,260,11.66
49,520,0.54
49,299,0.26
49,300,233.25
49,55,86.21
49,400,5.01
49,401,3.23
49,402,0.73
49,404,5.71
49,405,4.32
49,410,50.19
49,411,3.8
49,413,14.78
49,414,2.93
49,420,4.07
49,421,9.32
49,425,15.72
49,426,3.14
49,433,4.62
49,434,9.59
49,436,1.19
49,438,9.54
49,450,1.72
49,451,4.28
49,452,6.85
49,453,105.52
49,454,1.77
49,455,5.17
49,456,2.62
49,457,37.5
49,460,0.56
49,461,0.15
49,462,1.2
49,465,42.09
49,499,0.15
49,500,73.11
49,501,43.34
49,502,61.2
49,509,1.43
49,511,12.98
50,512,0.2
50,1,5.06
50,2,16.19
50,515,1.49
50,4,12.41
50,5,2.89
50,6,79.47
50,513,1.22
50,8,19.79
50,9,239.76
50,10,7.87
50,11,20.78
50,12,46.88
50,13,9.85
50,15,6.21
50,16,6.2
50,17,52.98
50,18,22.88
50,19,8.3
50,20,7.17
50,21,8.6
50,534,0.91
50,23,72.61
50,24,29.24
50,25,434.46
50,26,43.31
50,27,23.68
50,28,2.24
50,29,16.12
50,30,4.27
50,31,4.22
50,32,2.69
50,33,373.81
50,34,164.46
50,35,2.69
50,36,574.27
50,37,23.58
50,38,1.62
50,39,52.77
50,40,5.45
50,41,4.66
50,42,123.32
50,44,43.61
50,45,8.79
50,46,4.15
50,47,10.28
50,48,37.23
50,49,6.36
50,50,3220.06
50,51,39.88
50,53,13.83
50,54,5.78
50,521,15.03
50,56,1.98
50,522,0.85
50,950,0.28
50,524,1.31
50,514,0.46
50,599,5.79
50,600,11.57
50,105,0.86
50,110,4.68
50,115,1.32
50,22,7.97
50,535,0.16
50,516,0.06
50,150,66.29
50,537,0.57
50,160,0.58
50,540,0.33
50,517,2.25
50,541,0.07
50,542,1.02
50,700,1.99
50,200,8.31
50,518,9.34
50,210,3.91
50,250,0.8
50,260,2.38
50,300,12.69
50,55,16.66
50,400,0.48
50,401,0.26
50,402,0.24
50,404,0.41
50,405,1.61
50,410,13.26
50,411,2.21
50,413,7.87
50,414,4.09
50,420,0.24
50,421,5.19
50,425,3.26
50,426,3.17
50,430,0.3
50,433,0.82
50,434,1.0
50,436,0.44
50,438,1.01
50,450,1.93
50,451,0.8
50,452,1.59
50,453,35.31
50,454,0.29
50,455,1.8
50,456,1.1
50,457,16.53
50,460,0.11
50,461,0.32
50,462,0.72
50,465,10.01
50,500,13.17
50,501,5.18
50,502,8.0
50,509,0.13
50,511,0.67
51,512,24.09
51,1,371.81
51,2,121.35
51,515,521.63
51,4,168.9
51,5,140.24
51,6,1522.47
51,513,28.98
51,520,94.51
51,521,948.83
51,10,139.37
51,11,1741.0
51,12,1001.59
51,13,679.57
51,15,175.28
51,16,59.36
51,17,864.73
51,18,425.57
51,19,195.79
51,20,198.99
51,21,445.57
51,22,316.2
51,23,173.44
51,24,1780.75
51,25,748.47
51,26,725.97
51,27,236.66
51,28,219.6
51,29,331.42
51,30,60.43
51,517,72.97
51,32,46.4
51,33,119.92
51,34,1337.2
51,35,105.41
51,36,3416.48
51,37,2270.73
51,38,57.48
51,39,1182.24
51,40,205.96
51,41,104.72
51,42,2399.11
51,44,160.2
51,45,587.47
51,46,59.56
51,47,833.09
51,48,1018.65
51,49,122.82
51,50,74.72
51,51,39649.32
51,53,280.59
51,54,1290.84
51,55,273.32
51,56,38.76
51,522,135.52
51,950,5.71
51,524,59.62
51,514,19.57
51,599,39.21
51,600,824.81
51,100,1.62
51,105,34.58
51,110,234.28
51,115,21.37
51,532,34.59
51,534,19.77
51,535,21.02
51,516,5.31
51,536,8.8
51,150,179.19
51,537,37.6
51,160,7.3
51,540,21.41
51,541,9.89
51,542,52.14
51,31,131.59
51,700,37.48
51,544,5.61
51,710,2.43
51,200,623.58
51,518,428.49
51,210,1457.95
51,8,239.01
51,250,51.31
51,260,231.17
51,9,443.38
51,299,4.15
51,300,913.95
51,400,7.12
51,401,6.03
51,402,7.41
51,404,9.34
51,405,11.3
51,410,152.42
51,411,26.73
51,413,98.78
51,414,27.24
51,420,13.95
51,421,65.52
51,425,26.22
51,426,8.9
51,430,8.88
51,433,38.11
51,434,88.35
51,436,18.73
51,438,50.86
51,450,13.59
51,451,9.61
51,452,13.9
51,453,514.54
51,454,16.22
51,455,37.98
51,456,37.31
51,457,45.58
51,460,2.65
51,461,3.64
51,462,6.24
51,465,181.59
51,499,3.29
51,500,392.17
51,501,179.29
51,502,570.12
51,509,12.8
51,511,41.57
53,512,37.97
53,1,147.87
53,2,392.87
53,515,634.8
53,4,434.96
53,5,207.53
53,6,5633.33
53,513,78.12
53,8,585.67
53,521,457.13
53,10,32.25
53,11,106.56
53,12,375.86
53,13,218.85
53,15,369.84
53,16,1014.73
53,17,930.51
53,18,339.16
53,19,430.13
53,20,385.74
53,21,141.44
53,22,239.0
53,535,11.93
53,24,201.34
53,25,353.79
53,26,681.6
53,27,721.37
53,28,120.3
53,29,429.6
53,30,816.96
53,31,345.55
53,32,188.49
53,33,58.49
53,34,293.38
53,35,195.15
53,36,939.18
53,518,534.76
53,38,466.03
53,39,595.17
53,40,317.84
53,41,2748.0
53,42,516.67
53,44,54.62
53,45,125.34
53,46,276.93
53,47,181.04
53,48,1030.77
53,49,442.27
53,50,39.21
53,51,293.16
53,53,31248.58
53,54,85.14
53,9,168.48
53,56,165.6
53,522,67.71
53,950,49.63
53,524,11.61
53,514,17.01
53,599,31.01
53,600,447.11
53,100,73.31
53,105,87.73
53,110,48.39
53,115,3.98
53,532,24.3
53,534,20.61
53,23,106.61
53,516,14.51
53,536,3.23
53,150,596.81
53,537,12.74
53,160,2.0
53,540,5.83
53,517,83.88
53,541,5.82
53,542,15.07
53,700,66.09
53,544,7.26
53,710,37.29
53,200,2292.08
53,210,215.32
53,37,230.82
53,250,20.47
53,260,50.29
53,520,6.44
53,299,0.75
53,300,176.89
53,55,445.12
53,400,13.85
53,401,7.37
53,402,7.08
53,404,30.11
53,405,22.29
53,410,150.09
53,411,21.53
53,413,93.02
53,414,30.05
53,420,9.0
53,421,46.29
53,425,41.34
53,426,13.27
53,430,3.97
53,433,14.3
53,434,36.66
53,436,8.33
53,438,21.89
53,450,16.85
53,451,15.93
53,452,20.55
53,453,412.96
53,454,15.84
53,455,49.13
53,456,68.06
53,457,55.07
53,460,10.46
53,461,10.29
53,462,3.78
53,465,631.37
53,499,4.58
53,500,633.83
53,501,240.92
53,502,525.96
53,509,5.62
53,511,118.03
54,512,1.49
54,1,29.33
54,2,37.65
54,515,10.58
54,4,22.13
54,5,9.9
54,6,113.68
54,513,0.15
54,8,21.02
54,9,27.27
54,10,18.95
54,11,104.13
54,12,141.37
54,13,67.64
54,15,10.79
54,16,8.62
54,17,103.18
54,18,71.3
54,19,14.87
54,20,23.25
54,21,216.81
54,22,20.01
54,23,13.25
54,24,737.07
54,25,52.81
54,26,106.53
54,27,14.93
54,28,17.88
54,29,35.2
54,30,4.88
54,31,11.77
54,32,5.43
54,33,7.83
54,34,120.17
54,35,12.43
54,36,173.45
54,37,155.97
54,38,7.67
54,39,891.11
54,40,21.58
54,41,10.64
54,42,528.1
54,44,8.99
54,45,49.06
54,46,4.55
54,47,58.1
54,48,94.0
54,49,9.87
54,50,9.98
54,51,741.29
54,53,39.31
54,54,13114.35
54,521,30.3
54,56,11.28
54,522,1.42
54,950,0.1
54,524,2.55
54,514,0.5
54,599,0.51
54,600,17.08
54,105,1.55
54,110,6.96
54,115,0.61
54,532,1.45
54,534,1.19
54,535,0.76
54,516,0.06
54,536,0.97
54,150,10.77
54,537,0.98
54,160,0.51
54,540,4.41
54,517,5.49
54,541,2.01
54,542,4.1
54,700,1.39
54,200,24.81
54,518,11.45
54,210,14.74
54,250,3.63
54,260,9.37
54,300,15.22
54,55,19.34
54,400,0.61
54,401,0.38
54,402,0.21
54,404,0.17
54,405,0.38
54,410,11.31
54,411,2.29
54,413,4.62
54,414,1.52
54,420,0.84
54,421,2.71
54,425,0.92
54,426,0.15
54,433,1.37
54,434,7.65
54,436,0.86
54,438,2.27
54,450,1.49
54,451,0.66
54,452,1.46
54,453,36.49
54,454,0.79
54,455,1.18
54,456,1.06
54,457,0.32
54,460,0.13
54,462,0.3
54,465,4.56
54,499,0.45
54,500,18.06
54,501,11.57
54,502,8.77
54,511,0.34
55,512,2.41
55,1,73.61
55,2,47.85
55,515,72.8
55,4,100.75
55,5,151.12
55,6,589.88
55,513,161.44
55,8,145.87
55,521,196.62
55,10,13.96
55,11,30.47
55,12,206.3
55,13,92.31
55,15,26.92
55,16,26.42
55,17,3440.82
55,18,371.53
55,19,642.54
55,20,116.63
55,21,90.12
55,22,96.71
55,23,41.2
55,24,78.52
55,25,108.94
55,26,1046.55
55,27,2041.61
55,28,300.24
55,29,231.06
55,30,49.53
55,31,116.82
55,32,28.17
55,33,19.75
55,34,128.56
55,35,33.4
55,36,350.5
55,37,77.3
55,38,136.08
55,39,370.5
55,40,62.21
55,41,49.84
55,42,248.62
55,44,18.98
55,45,52.46
55,46,127.3
55,47,149.22
55,48,379.97
55,49,39.9
55,50,19.31
55,51,126.83
55,53,131.59
55,54,42.29
55,55,40664.36
55,56,37.4
55,522,10.19
55,950,6.02
55,524,8.56
55,514,4.84
55,599,10.0
55,600,105.54
55,100,0.24
55,105,4.97
55,110,151.29
55,115,1.3
55,532,5.3
55,534,5.92
55,535,5.03
55,516,1.76
55,536,3.53
55,150,87.2
55,537,4.39
55,160,0.92
55,540,4.07
55,517,101.6
55,541,2.44
55,542,4.99
55,700,15.91
55,710,0.61
55,200,900.88
55,518,25.12
55,210,69.84
55,250,12.23
55,260,29.91
55,520,0.59
55,9,67.56
55,299,0.27
55,300,93.29
55,400,4.8
55,401,2.93
55,402,0.38
55,404,3.08
55,405,4.89
55,410,42.7
55,411,5.53
55,413,21.94
55,414,5.27
55,420,4.28
55,421,16.71
55,425,10.75
55,426,8.67
55,430,8.58
55,433,21.79
55,434,35.69
55,436,1.7
55,438,11.04
55,450,7.56
55,451,7.16
55,452,8.82
55,453,204.74
55,454,11.82
55,455,39.84
55,456,15.23
55,457,52.02
55,460,0.92
55,461,6.09
55,462,4.05
55,465,82.78
55,499,3.93
55,500,121.68
55,501,32.64
55,502,82.25
55,509,1.85
55,511,2.42
56,512,1.31
56,1,13.78
56,2,10.32
56,515,9.29
56,4,52.74
56,5,19.55
56,6,258.98
56,8,332.05
56,521,6.49
56,10,1.93
56,11,6.4
56,12,36.07
56,13,20.97
56,15,7.55
56,16,86.79
56,17,91.56
56,18,37.58
56,19,70.63
56,20,74.28
56,21,11.88
56,22,16.75
56,23,9.1
56,24,16.04
56,25,23.44
56,26,99.95
56,27,74.22
56,28,11.79
56,29,60.6
56,30,160.07
56,31,198.8
56,32,21.41
56,33,5.84
56,34,28.6
56,35,48.5
56,36,64.37
56,37,20.51
56,38,71.28
56,39,67.16
56,40,49.45
56,41,50.38
56,42,65.2
56,44,3.65
56,45,12.29
56,46,175.91
56,47,14.55
56,48,117.05
56,49,228.2
56,50,5.23
56,51,24.7
56,53,77.55
56,54,10.5
56,9,11.47
56,56,2313.55
56,522,1.19
56,600,4.24
56,100,0.01
56,105,0.92
56,110,1.71
56,115,0.28
56,516,0.09
56,150,12.66
56,537,0.18
56,517,1.18
56,542,0.99
56,700,3.21
56,710,0.26
56,200,67.49
56,518,0.89
56,210,11.3
56,250,0.44
56,260,0.67
56,300,11.02
56,55,53.12
56,400,0.56
56,401,0.55
56,402,0.48
56,404,0.19
56,405,1.05
56,410,6.77
56,411,0.57
56,413,1.72
56,414,1.91
56,420,0.2
56,421,1.02
56,425,1.88
56,426,0.64
56,433,1.17
56,434,1.06
56,436,1.3
56,438,0.73
56,450,0.78
56,451,1.43
56,452,0.94
56,453,17.93
56,456,0.44
56,457,0.5
56,461,0.91
56,462,0.04
56,465,4.02
56,499,0.54
56,500,5.45
56,501,6.05
56,502,6.03
