State,Birthplace,Weight
2600,41000,115.22
2600,45300,308.26
2600,11000,111.24
2600,2300,47.21
2600,3200,39.15
2600,10500,9.36
2600,60044,11.94
2600,1800,1261.36
2600,40500,8.32
2600,10000,1.93
2600,1300,407.33
2600,5400,250.26
2600,52100,524.28
2600,10010,0.23
2600,800,169.11
2600,4900,53.23
2600,51500,197.6
2600,4400,40.95
2600,5000,20.62
2600,30005,21.95
2600,41410,4.79
2600,30010,3.25
2600,3900,2105.32
2600,30015,34.39
2600,43330,31.32
2600,46520,6.39
2600,30020,8.75
2600,3400,282.94
2600,41100,26.01
2600,30030,7.13
2600,50000,263.3
2600,54100,44.3
2600,45400,16.44
2600,50010,19.43
2600,30045,1.28
2600,2400,148.79
2600,51600,3.73
2600,30050,15.62
2600,1900,234.55
2600,71021,1.37
2600,52200,24.02
2600,50040,40.66
2600,70010,15.35
2600,5500,654.85
2600,40000,7.56
2600,71042,0.7
2600,900,108.63
2600,43400,115.29
2600,11500,2.83
2600,30090,1.51
2600,52110,83.53
2600,400,133.42
2600,2200,214.6
2600,4500,162.4
2600,60057,6.85
2600,26010,19.32
2600,51100,20.81
2600,4000,138.19
2600,54000,29.76
2600,52130,13.42
2600,46500,90.94
2600,25000,41.17
2600,3500,48.35
2600,26030,37.95
2600,46000,1.86
2600,50100,135.88
2600,46540,2.56
2600,52150,7.21
2600,30025,26.93
2600,54200,15.71
2600,51700,30.36
2600,26042,0.86
2600,26043,1.32
2600,45500,132.45
2600,46530,48.39
2600,2500,231.64
2600,26054,0.13
2600,26055,2.64
2600,45000,18.98
2600,26057,0.24
2600,26058,1.45
2600,26059,0.42
2600,26060,8.86
2600,46541,7.09
2600,46542,2.64
2600,46543,3.88
2600,2000,137.43
2600,4600,62.22
2600,46547,4.91
2600,1700,1658.41
2600,1500,52.06
2600,5600,29.01
2600,1000,25.92
2600,53500,40.65
2600,26091,2.69
2600,5100,296.32
2600,26094,1.72
2600,500,418.99
2600,43000,110.61
2600,41300,65.46
2600,59900,39.87
2600,60032,6.51
2600,46590,9.05
2700,51200,5.66
2700,4100,83.41
2700,52140,18.65
2700,70020,2.3
2700,42000,2.68
2700,51800,165.02
2700,21010,1.35
2700,46100,6.58
2700,46510,17.16
2700,50200,137.83
2700,42500,13.58
2700,3100,235.74
2700,52000,6.29
2700,20000,691.67
2700,52400,12.56
2700,21030,55.3
2700,2600,491.5
2700,45100,4.34
2700,21040,48.34
2700,26020,9.1
2700,54200,7.2
2700,2100,55.94
2700,21050,34.11
2700,1600,41.22
2700,53600,3.81
2700,21060,6.48
2700,1100,27.02
2700,21070,11.77
2700,43600,1.96
2700,41400,8.3
2700,600,801.13
2700,100,64.64
2700,53400,7.88
2700,4700,91.68
2700,3600,361.13
2700,51300,262.48
2700,4200,207.01
2700,26044,0.95
2700,60011,0.77
2700,60012,17.08
2700,60014,8.62
2700,60015,30.7
2700,46530,41.86
2700,42600,5.32
2700,60019,0.31
2700,3700,91.54
2700,60023,15.82
2700,46200,1.61
2700,60027,123.07
2700,60031,46.04
2700,3200,31.15
2700,60033,7.98
2700,95000,5.22
2700,45700,5.39
2700,60038,18.18
2700,30060,1.15
2700,16010,1.09
2700,2700,36140.48
2700,60045,61.41
2700,45710,0.87
2700,45200,3.17
2700,5400,28.66
2700,60053,203.37
2700,60054,7.44
2700,60055,7.01
2700,15000,150.31
2700,60057,2.82
2700,41410,0.31
2700,45213,2.41
2700,60064,7.56
2700,60065,11.54
2700,1700,1234.9
2700,30065,4.53
2700,60072,15.02
2700,21020,6.89
2700,45740,30.64
2700,1200,184.31
2700,51400,6.93
2700,5300,188.04
2700,42100,27.23
2700,60094,8.82
2700,4800,387.18
2700,45600,20.34
2700,60099,37.87
2700,200,77.95
2700,26060,6.28
2700,60024,2.73
2700,50900,0.73
2700,3800,1317.78
2700,43300,5.28
2700,40400,9.31
2700,3300,16.41
2700,11500,2.87
2700,2800,100.31
2700,41000,46.68
2700,45300,121.52
2700,11000,32.15
2700,2300,28.04
2700,54400,5.63
2700,10500,6.16
2700,1800,279.33
2700,54100,2.65
2700,1300,91.49
2700,43800,5.63
2700,52100,223.01
2700,800,198.71
2700,4900,64.89
2700,51500,75.79
2700,4400,22.76
2700,5000,13.41
2700,30005,8.96
2700,40500,10.48
2700,30010,1.49
2700,3900,308.07
2700,30015,24.3
2700,46520,25.0
2700,30020,5.47
2700,3400,126.76
2700,30025,44.61
2700,53200,3.71
2700,30030,54.41
2700,50000,119.68
2700,41300,21.47
2700,30040,21.34
2700,50010,10.0
2700,30045,4.05
2700,2400,70.7
2700,400,107.25
2700,30050,14.65
2700,1900,1257.68
2700,52200,15.81
2700,41100,9.16
2700,50040,28.07
2700,70010,10.61
2700,5500,1969.66
2700,40000,7.27
2700,71042,2.06
2700,900,65.31
2700,43400,13.63
2700,49900,1.86
2700,30090,1.56
2700,53700,5.73
2700,45400,5.32
2700,52110,7.06
2700,51600,3.71
2700,2200,82.12
2700,4500,38.78
2700,26010,6.97
2700,51100,40.1
2700,4000,86.21
2700,54000,2.36
2700,52130,27.78
2700,46500,60.93
2700,25000,10.48
2700,45212,1.63
2700,3500,44.44
2700,26030,10.92
2700,46000,2.89
2700,50100,38.45
2700,52150,10.03
2700,3000,126.39
2700,51700,148.2
2700,26043,2.08
2700,45500,23.31
2700,60044,141.99
2700,2500,118.95
2700,45000,3.62
2700,26057,1.54
2700,26058,0.34
2700,26059,0.69
2700,46540,0.1
2700,46541,1.97
2700,46542,0.15
2700,46543,5.99
2700,2000,142.16
2700,43000,1.46
2700,46547,1.46
2700,40100,5.26
2700,1500,36.29
2700,40200,1.72
2700,5600,46.61
2700,1000,13.09
2700,53500,4.77
2700,26091,0.67
2700,5100,113.32
2700,26094,1.1
2700,500,60.5
2700,4600,658.42
2700,2900,252.36
2700,59900,14.26
2700,60032,0.22
2700,46590,7.69
2800,51200,0.47
2800,4100,17.74
2800,52140,1.22
2800,70020,0.45
2800,3600,147.2
2800,600,321.66
2800,21010,1.24
2800,46100,0.11
2800,50200,18.56
2800,42500,1.69
2800,3100,26.55
2800,30040,1.12
2800,41410,0.16
2800,20000,253.12
2800,52400,0.85
2800,21030,9.97
2800,41000,19.51
2800,45100,1.0
2800,21040,17.89
2800,40200,2.42
2800,54200,3.76
2800,2100,90.84
2800,21050,16.72
2800,1600,12.74
2800,53600,0.75
2800,21060,2.66
2800,1100,20.13
2800,21070,5.58
2800,43600,1.7
2800,46520,0.45
2800,51800,49.37
2800,51300,1.49
2800,43610,1.05
2800,4700,1432.33
2800,42000,0.56
2800,100,688.25
2800,4200,104.2
2800,26044,0.3
2800,60012,1.66
2800,95000,0.08
2800,60015,1.82
2800,42600,0.69
2800,60019,0.17
2800,3700,98.56
2800,60023,2.36
2800,54100,0.82
2800,60027,0.33
2800,60031,2.53
2800,3200,15.65
2800,45700,0.12
2800,60038,0.15
2800,30060,3.68
2800,16010,1.06
2800,2700,35.58
2800,60045,1.09
2800,45710,0.52
2800,43800,3.65
2800,60014,0.91
2800,60054,1.07
2800,60055,0.47
2800,2200,1185.33
2800,53700,1.8
2800,45213,0.14
2800,60064,1.07
2800,41400,1.87
2800,1700,475.25
2800,53200,2.33
2800,21020,4.34
2800,45740,2.97
2800,1200,301.84
2800,51400,1.68
2800,5300,48.81
2800,42100,4.58
2800,60094,1.27
2800,4800,464.4
2800,45600,1.05
2800,60099,2.49
2800,200,35.09
2800,46540,0.35
2800,29900,0.84
2800,46200,0.43
2800,3800,11.93
2800,43300,0.76
2800,40400,1.47
2800,3300,7.2
2800,11500,2.34
2800,2800,21111.5
2800,2600,226.2
2800,45300,63.95
2800,11000,18.49
2800,53500,1.38
2800,54400,3.04
2800,10500,3.24
2800,60044,0.54
2800,1800,130.07
2800,1300,237.75
2800,5400,41.02
2800,900,25.36
2800,800,41.78
2800,4900,20.62
2800,51500,33.63
2800,4400,13.82
2800,5000,7.61
2800,30005,2.58
2800,40500,0.3
2800,30010,1.96
2800,3900,163.03
2800,30015,2.77
2800,43330,0.94
2800,30020,2.93
2800,3400,57.95
2800,30025,6.71
2800,30030,2.09
2800,50000,27.61
2800,41300,7.34
2800,1000,7.76
2800,45400,0.85
2800,50010,2.0
2800,30045,1.35
2800,2400,51.28
2800,51600,0.78
2800,30050,3.51
2800,1900,42.56
2800,30065,3.46
2800,41100,2.67
2800,50040,3.8
2800,70010,2.45
2800,5500,83.28
2800,60053,0.12
2800,40000,0.15
2800,52100,39.28
2800,43400,8.74
2800,49900,0.38
2800,52110,1.81
2800,400,43.23
2800,15000,17.94
2800,4500,74.0
2800,60057,0.87
2800,26010,2.8
2800,51100,1.28
2800,4000,77.65
2800,54000,0.87
2800,52130,0.04
2800,46500,5.29
2800,25000,10.42
2800,3500,26.51
2800,26030,3.52
2800,50100,16.72
2800,52150,0.6
2800,3000,11.25
2800,51700,2.87
2800,26043,0.82
2800,45500,1.54
2800,46530,3.98
2800,2500,52.21
2800,26054,0.41
2800,26055,0.15
2800,45000,2.11
2800,26058,0.12
2800,26060,1.79
2800,46543,0.46
2800,2000,48.66
2800,46547,0.06
2800,26020,1.01
2800,1500,23.71
2800,5600,12.97
2800,52200,2.75
2800,2300,22.65
2800,26091,0.57
2800,5100,116.26
2800,500,279.81
2800,53400,0.96
2800,4600,14.66
2800,2900,155.38
2800,59900,3.48
2800,60032,1.18
2800,46590,0.59
2900,30040,3.53
2900,51200,5.83
2900,42500,6.77
2900,52140,18.61
2900,70020,7.93
2900,3600,437.78
2900,51800,97.19
2900,21010,0.74
2900,46100,2.0
2900,26030,10.35
2900,50200,86.66
2900,4100,95.35
2900,3100,423.47
2900,43610,0.54
2900,52000,13.83
2900,20000,464.96
2900,52400,7.88
2900,40100,1.61
2900,21030,35.72
2900,2600,515.97
2900,45100,8.59
2900,21040,59.36
2900,40200,0.97
2900,54200,8.07
2900,2100,251.33
2900,21050,19.31
2900,1600,60.85
2900,53600,1.42
2900,21060,7.2
2900,1100,48.19
2900,21070,10.21
2900,43600,1.4
2900,41400,9.52
2900,600,1361.24
2900,51300,8.81
2900,53400,11.47
2900,4700,352.64
2900,42000,5.15
2900,100,163.48
2900,4200,326.2
2900,26044,0.37
2900,60011,0.99
2900,60012,8.46
2900,60014,5.11
2900,60015,8.64
2900,46530,28.51
2900,42600,6.91
2900,60019,2.05
2900,3700,158.49
2900,60023,7.2
2900,54100,2.24
2900,60027,5.29
2900,60031,22.37
2900,3200,62.73
2900,60033,2.92
2900,95000,5.08
2900,45700,9.92
2900,60038,8.61
2900,30060,0.76
2900,16010,1.87
2900,2700,247.1
2900,41410,1.56
2900,45710,11.44
2900,45200,2.1
2900,43800,9.43
2900,60053,13.66
2900,60054,4.66
2900,60055,1.5
2900,2200,266.58
2900,53700,7.32
2900,45212,1.4
2900,45213,1.44
2900,60064,4.0
2900,60065,1.62
2900,1700,2490.72
2900,30065,6.35
2900,60072,3.71
2900,21020,5.11
2900,45740,95.9
2900,1200,326.38
2900,51400,5.94
2900,5300,181.13
2900,42100,14.91
2900,60094,6.09
2900,4800,939.19
2900,45600,16.99
2900,60099,23.25
2900,200,80.74
2900,29900,1.97
2900,40400,1.68
2900,46200,0.96
2900,50900,1.45
2900,3800,65.42
2900,4900,93.2
2900,53200,20.81
2900,3300,24.24
2900,49900,3.26
2900,54000,10.77
2900,41000,53.98
2900,45300,204.68
2900,11000,36.66
2900,2300,57.65
2900,60032,1.83
2900,10500,11.95
2900,1800,480.88
2900,10000,1.71
2900,1300,176.87
2900,5400,83.78
2900,52100,158.08
2900,10010,2.81
2900,800,326.64
2900,43300,7.26
2900,51500,88.89
2900,4400,28.46
2900,5000,19.82
2900,30005,7.62
2900,40500,4.29
2900,30010,5.35
2900,3900,478.47
2900,30015,17.18
2900,43330,2.71
2900,46520,4.74
2900,30020,3.31
2900,3400,181.86
2900,30025,14.45
2900,30030,2.95
2900,60045,24.67
2900,50000,127.29
2900,2900,39410.29
2900,45400,8.61
2900,50010,7.03
2900,30045,1.42
2900,2400,120.12
2900,51600,3.23
2900,30050,11.72
2900,60024,1.69
2900,1900,981.95
2900,71021,0.22
2900,71023,0.78
2900,1000,20.9
2900,41100,7.6
2900,50040,27.83
2900,70010,6.78
2900,5500,282.6
2900,40000,2.79
2900,71042,13.71
2900,900,79.91
2900,43400,25.57
2900,11500,1.89
2900,30090,2.56
2900,52110,10.66
2900,400,198.23
2900,15000,71.02
2900,4500,88.17
2900,60057,2.75
2900,26010,10.14
2900,51100,6.4
2900,4000,618.63
2900,2800,426.01
2900,52130,0.58
2900,26020,8.93
2900,25000,31.94
2900,54400,1.75
2900,3500,96.35
2900,46510,11.22
2900,50100,50.14
2900,52150,1.54
2900,3000,49.4
2900,51700,22.34
2900,26042,0.19
2900,26043,4.24
2900,45500,11.98
2900,60044,19.21
2900,2500,146.37
2900,26054,0.3
2900,26055,0.35
2900,45000,5.76
2900,26057,0.3
2900,26058,0.38
2900,26060,3.71
2900,46541,1.79
2900,46542,0.49
2900,46543,1.9
2900,2000,2135.11
2900,43000,16.66
2900,46547,15.26
2900,46500,43.77
2900,1500,58.84
2900,5600,53.65
2900,52200,21.33
2900,53500,7.11
2900,26091,0.93
2900,5100,187.69
2900,26094,0.06
2900,500,1045.47
2900,4600,91.89
2900,41300,25.04
2900,59900,16.21
2900,46590,5.16
3000,51200,0.48
3000,4100,151.88
3000,52140,1.03
3000,3600,120.77
3000,51800,5.26
3000,46100,0.59
3000,46510,1.05
3000,50200,7.44
3000,42500,2.15
3000,3100,76.34
3000,30040,0.31
3000,41410,0.16
3000,20000,15.26
3000,52400,0.57
3000,2600,114.75
3000,45100,0.14
3000,21040,0.44
3000,40200,0.95
3000,40500,2.42
3000,21050,0.21
3000,1600,165.78
3000,1100,11.92
3000,21070,0.37
3000,3000,5358.16
3000,600,576.16
3000,51300,0.43
3000,4700,20.38
3000,42000,0.82
3000,100,21.44
3000,4200,106.04
3000,26020,0.4
3000,60014,0.23
3000,42600,1.44
3000,60019,0.23
3000,42100,3.38
3000,60023,1.77
3000,60027,0.71
3000,3200,38.89
3000,95000,0.8
3000,45700,0.08
3000,60038,0.71
3000,16010,0.08
3000,2700,213.72
3000,60045,0.12
3000,45200,0.15
3000,5400,12.85
3000,15000,60.09
3000,53700,0.83
3000,45213,0.19
3000,60065,0.09
3000,41400,0.25
3000,1700,128.76
3000,53200,0.41
3000,1200,57.22
3000,51400,0.05
3000,5300,347.91
3000,3700,30.98
3000,60094,0.93
3000,4800,148.63
3000,45600,0.51
3000,60099,0.37
3000,200,47.42
3000,50900,0.18
3000,3800,289.24
3000,43300,0.56
3000,2000,55.39
3000,3300,10.65
3000,49900,1.07
3000,54000,4.43
3000,41000,13.63
3000,45300,37.96
3000,11000,2.26
3000,2300,12.68
3000,10500,1.28
3000,1800,59.29
3000,10000,0.13
3000,1300,31.6
3000,43800,1.75
3000,900,21.35
3000,800,170.24
3000,4900,93.86
3000,51500,16.2
3000,4400,6.17
3000,43400,3.13
3000,30005,3.12
3000,2100,18.52
3000,30010,0.28
3000,3900,100.59
3000,30015,3.39
3000,46520,0.07
3000,30020,0.23
3000,3400,53.75
3000,60044,1.89
3000,30030,0.35
3000,50000,5.45
3000,41300,6.37
3000,45400,1.06
3000,50010,0.35
3000,2400,27.0
3000,51600,0.41
3000,30050,0.47
3000,1900,87.13
3000,71021,0.16
3000,30065,1.48
3000,41100,1.43
3000,50040,2.65
3000,70010,3.09
3000,5500,106.85
3000,40000,1.72
3000,70020,0.59
3000,5000,10.54
3000,30090,0.02
3000,52110,0.93
3000,400,77.75
3000,2200,26.46
3000,4500,13.42
3000,26010,0.1
3000,51100,0.56
3000,4000,46.76
3000,2800,11.64
3000,52130,0.23
3000,46500,3.93
3000,25000,0.37
3000,3500,34.76
3000,26030,0.67
3000,46000,0.65
3000,50100,12.15
3000,30025,0.8
3000,54200,1.87
3000,500,22.2
3000,26042,0.26
3000,45500,1.19
3000,46530,1.84
3000,2500,41.54
3000,45000,1.85
3000,26059,0.32
3000,46543,0.88
3000,40400,2.57
3000,40100,0.29
3000,52100,3.48
3000,1500,12.52
3000,5600,150.93
3000,1000,6.05
3000,26091,0.5
3000,5100,39.45
3000,26094,0.34
3000,51700,3.67
3000,4600,103.06
3000,2900,66.58
3000,59900,0.06
3100,51200,2.27
3100,4100,42.24
3100,3500,34.2
3100,3600,117.75
3100,51800,56.35
3100,46100,0.78
3100,46510,1.37
3100,50200,33.88
3100,42500,2.16
3100,3100,11822.71
3100,52000,0.83
3100,20000,481.06
3100,52400,0.81
3100,21030,46.03
3100,2600,91.43
3100,21040,54.95
3100,40500,0.88
3100,21050,12.68
3100,1600,23.66
3100,2400,29.62
3100,21060,2.05
3100,1100,10.33
3100,21070,1.24
3100,43600,1.13
3100,41400,1.59
3100,600,434.86
3100,51300,2.59
3100,53400,1.01
3100,4700,42.27
3100,42000,1.0
3100,100,28.22
3100,4200,64.83
3100,26044,0.15
3100,26020,2.99
3100,60012,4.32
3100,60014,0.49
3100,60015,27.95
3100,46530,4.99
3100,42600,1.84
3100,60019,0.24
3100,3700,46.81
3100,60023,0.16
3100,54100,1.2
3100,60027,0.74
3100,60031,9.48
3100,3200,19.08
3100,60033,0.84
3100,45700,3.54
3100,60038,5.22
3100,30060,0.62
3100,16010,0.6
3100,2700,165.09
3100,60045,5.86
3100,45710,1.02
3100,95000,1.78
3100,60053,13.7
3100,60054,0.83
3100,60055,0.82
3100,2200,45.09
3100,60057,2.47
3100,45212,0.3
3100,45213,0.48
3100,60064,0.63
3100,1700,252.98
3100,30065,0.83
3100,60072,4.99
3100,21020,0.91
3100,45740,4.44
3100,1200,71.77
3100,51400,2.77
3100,5300,72.44
3100,42100,5.74
3100,60094,3.8
3100,4800,235.14
3100,45600,4.83
3100,60099,3.91
3100,200,32.42
3100,29900,0.55
3100,40400,0.18
3100,46200,3.05
3100,50900,0.5
3100,3800,72.0
3100,43300,1.11
3100,53200,18.79
3100,3300,5.48
3100,49900,1.55
3100,2800,49.15
3100,41000,21.45
3100,45300,55.38
3100,11000,7.13
3100,2300,15.06
3100,54400,0.63
3100,10500,4.72
3100,1800,73.08
3100,10000,0.35
3100,1300,42.67
3100,43800,5.2
3100,900,17.65
3100,10010,0.04
3100,800,305.65
3100,4900,41.89
3100,51500,29.84
3100,4400,5.85
3100,5000,3.36
3100,30005,1.18
3100,2100,26.82
3100,30010,0.92
3100,3900,99.55
3100,30015,5.71
3100,46520,0.19
3100,30020,1.55
3100,3400,48.21
3100,30025,4.12
3100,30030,2.96
3100,50000,29.31
3100,2900,245.52
3100,45400,0.81
3100,50010,2.23
3100,30045,0.48
3100,53600,1.4
3100,51600,0.63
3100,30050,5.61
3100,1900,950.44
3100,1000,3.4
3100,41100,1.22
3100,50040,5.9
3100,70010,2.07
3100,5500,81.63
3100,5400,20.33
3100,40000,3.32
3100,71042,1.59
3100,70020,0.44
3100,43400,5.66
3100,30090,0.22
3100,53700,2.57
3100,52110,2.04
3100,400,66.63
3100,15000,18.16
3100,4500,16.02
3100,26010,2.77
3100,51100,3.48
3100,4000,86.69
3100,54000,3.7
3100,52130,10.23
3100,46500,6.54
3100,25000,6.7
3100,52140,4.15
3100,26030,2.04
3100,50100,19.74
3100,52150,0.32
3100,54200,5.45
3100,500,50.75
3100,26043,0.44
3100,45500,2.42
3100,60044,7.59
3100,2500,34.71
3100,26054,0.47
3100,45000,1.45
3100,26060,2.37
3100,46541,0.2
3100,46542,0.65
3100,46543,0.03
3100,2000,353.48
3100,43000,0.77
3100,46547,0.35
3100,40100,0.24
3100,52100,38.19
3100,1500,20.45
3100,5600,79.12
3100,52200,1.44
3100,53500,1.79
3100,26091,0.66
3100,5100,51.87
3100,26094,0.81
3100,3000,34.77
3100,51700,12.94
3100,4600,313.74
3100,41300,6.49
3100,59900,4.33
3100,46590,2.05
3200,51200,13.85
3200,4100,251.58
3200,52140,12.07
3200,3600,916.91
3200,51800,79.85
3200,21010,8.07
3200,46100,1.91
3200,46510,0.74
3200,50200,109.19
3200,42500,8.97
3200,3100,169.04
3200,43610,0.19
3200,30040,2.36
3200,52000,3.87
3200,20000,2337.73
3200,52400,5.11
3200,40100,0.45
3200,21030,209.71
3200,2600,483.87
3200,45100,20.03
3200,21040,112.49
3200,40200,1.77
3200,54200,8.32
3200,2100,72.0
3200,21050,28.96
3200,1600,184.12
3200,53600,1.41
3200,21060,33.24
3200,1100,46.08
3200,21070,12.79
3200,43600,2.51
3200,3000,127.1
3200,600,4936.25
3200,100,85.2
3200,53400,22.18
3200,4700,86.58
3200,42000,5.6
3200,51300,13.76
3200,4200,409.73
3200,26044,0.55
3200,60011,1.37
3200,60012,7.95
3200,95000,18.08
3200,60015,3.38
3200,46530,9.16
3200,42600,6.33
3200,60019,2.29
3200,3700,103.04
3200,60023,1.21
3200,46200,3.94
3200,60027,1.99
3200,60031,7.41
3200,3200,6301.47
3200,45700,12.9
3200,60038,2.88
3200,30060,4.37
3200,16010,0.86
3200,60044,59.11
3200,60045,7.15
3200,45710,6.91
3200,45200,3.93
3200,5400,51.54
3200,60014,7.57
3200,60054,2.11
3200,60055,0.69
3200,2200,206.85
3200,53700,21.27
3200,45212,1.79
3200,45213,3.56
3200,60064,1.9
3200,60065,6.99
3200,1700,740.36
3200,60072,0.67
3200,21020,12.54
3200,45740,22.5
3200,1200,199.39
3200,51400,8.0
3200,5300,310.09
3200,42100,23.04
3200,60094,9.17
3200,4800,554.02
3200,45600,14.78
3200,60099,16.26
3200,200,67.72
3200,26060,5.08
3200,29900,0.92
3200,50900,2.65
3200,3800,72.16
3200,4900,515.48
3200,2000,136.14
3200,3300,23.81
3200,41300,26.29
3200,11500,4.83
3200,2800,89.7
3200,41000,67.36
3200,45300,125.41
3200,11000,45.31
3200,2300,72.06
3200,60032,0.55
3200,10500,39.91
3200,1800,208.13
3200,10000,6.22
3200,1300,90.43
3200,43800,16.89
3200,70020,6.32
3200,10010,3.51
3200,800,307.13
3200,43300,10.45
3200,51500,735.32
3200,4400,36.84
3200,43400,35.71
3200,30005,18.98
3200,40500,4.91
3200,30010,4.09
3200,3900,460.65
3200,30015,19.75
3200,43330,3.54
3200,46520,1.2
3200,30020,13.48
3200,3400,264.04
3200,2700,198.81
3200,30030,10.08
3200,50000,133.72
3200,54100,3.55
3200,1000,10.65
3200,45400,19.48
3200,50010,27.07
3200,30045,0.86
3200,2400,85.29
3200,51600,1.71
3200,30050,36.33
3200,1900,159.1
3200,71021,5.33
3200,71023,3.98
3200,30065,6.79
3200,41100,9.8
3200,50040,44.96
3200,70010,11.55
3200,5500,212.06
3200,60053,1.96
3200,40000,4.77
3200,71042,5.01
3200,900,78.45
3200,5000,14.59
3200,49900,1.35
3200,30090,1.51
3200,52110,3.58
3200,400,341.8
3200,15000,119.41
3200,4500,51.74
3200,60057,0.63
3200,26010,15.34
3200,51100,13.62
3200,4000,163.24
3200,54000,1.48
3200,52130,2.71
3200,46500,25.65
3200,25000,128.58
3200,54400,0.1
3200,3500,167.32
3200,26030,8.74
3200,46000,0.56
3200,50100,72.78
3200,52150,7.29
3200,30025,28.24
3200,41400,9.23
3200,51700,57.85
3200,26043,0.69
3200,45500,24.32
3200,41410,1.08
3200,2500,188.5
3200,26054,0.44
3200,26055,0.09
3200,45000,7.78
3200,26058,0.47
3200,26059,1.06
3200,46540,14.75
3200,46541,0.14
3200,46542,1.15
3200,46543,0.99
3200,53200,11.9
3200,43000,6.89
3200,46547,0.25
3200,26020,4.78
3200,52100,57.81
3200,1500,293.35
3200,5600,89.37
3200,52200,35.19
3200,53500,3.48
3200,26091,1.82
3200,5100,113.11
3200,26094,1.0
3200,500,112.58
3200,40400,2.51
3200,4600,74.22
3200,2900,213.3
3200,59900,9.51
3200,46590,2.85
3300,51200,12.96
3300,4100,15.48
3300,3500,7.95
3300,70020,1.71
3300,3600,611.31
3300,600,164.7
3300,21010,0.47
3300,46100,0.63
3300,46510,1.23
3300,50200,19.64
3300,42500,4.68
3300,3100,16.69
3300,30040,0.26
3300,41410,0.66
3300,45600,6.06
3300,52400,10.87
3300,40100,0.77
3300,21030,5.54
3300,2600,80.72
3300,45100,2.15
3300,21040,11.03
3300,40200,0.59
3300,54200,2.2
3300,40500,3.94
3300,21050,5.64
3300,1600,4.99
3300,53600,0.22
3300,21060,0.61
3300,1100,26.63
3300,21070,1.42
3300,43600,10.49
3300,41400,7.45
3300,51800,18.96
3300,100,14.64
3300,43610,0.89
3300,4700,16.0
3300,42000,2.08
3300,51300,4.54
3300,4200,194.53
3300,26044,0.16
3300,60011,1.61
3300,60012,1.18
3300,60014,2.81
3300,60015,3.98
3300,42600,1.08
3300,60019,1.66
3300,3700,43.65
3300,60023,2.44
3300,46200,1.13
3300,60027,1.07
3300,60031,0.87
3300,3200,7.77
3300,60033,0.24
3300,45700,1.07
3300,60038,0.27
3300,30060,3.54
3300,16010,0.81
3300,2700,27.06
3300,60045,5.84
3300,45710,0.54
3300,45200,0.73
3300,5400,11.43
3300,16020,0.14
3300,60053,1.09
3300,60054,0.59
3300,60055,0.7
3300,15000,110.6
3300,53700,4.06
3300,45212,0.23
3300,45213,2.36
3300,60064,3.63
3300,1700,85.77
3300,60072,0.91
3300,21020,0.49
3300,45740,8.42
3300,1200,95.82
3300,51400,0.88
3300,5300,23.94
3300,42100,7.51
3300,60094,3.72
3300,4800,75.86
3300,20000,26.1
3300,60099,7.73
3300,200,18.27
3300,29900,0.26
3300,50900,0.42
3300,3800,7.56
3300,43300,11.48
3300,40400,1.98
3300,3300,5521.21
3300,11500,1.28
3300,2800,7.82
3300,41000,26.47
3300,45300,52.32
3300,11000,38.01
3300,2300,348.8
3300,10500,2.32
3300,60044,2.09
3300,1800,35.54
3300,54100,0.13
3300,1300,32.46
3300,43800,4.57
3300,52100,60.01
3300,10010,0.19
3300,800,28.26
3300,4900,14.37
3300,51500,17.64
3300,4400,129.54
3300,43400,13.82
3300,30005,2.19
3300,2100,19.48
3300,30010,0.28
3300,3900,101.79
3300,30015,29.4
3300,46520,0.09
3300,30020,2.63
3300,3400,219.74
3300,41100,4.82
3300,30030,3.4
3300,50000,32.76
3300,41300,17.37
3300,1000,14.05
3300,45400,2.21
3300,50010,3.61
3300,2400,57.53
3300,400,25.59
3300,30050,3.89
3300,1900,25.24
3300,71021,0.54
3300,30065,2.78
3300,50040,6.19
3300,70010,4.73
3300,5500,32.16
3300,40000,1.96
3300,900,331.26
3300,5000,279.7
3300,49900,0.45
3300,30090,1.26
3300,52110,1.63
3300,51600,1.0
3300,2200,15.06
3300,4500,23.65
3300,60057,0.87
3300,26010,15.37
3300,51100,2.82
3300,4000,14.41
3300,54000,2.54
3300,52130,1.98
3300,46500,9.18
3300,25000,3.97
3300,52140,3.39
3300,26030,6.98
3300,46000,0.62
3300,50100,15.21
3300,52150,0.24
3300,30025,17.2
3300,3000,5.74
3300,51700,6.21
3300,26043,0.45
3300,45500,7.62
3300,46530,4.77
3300,2500,3346.0
3300,26054,0.87
3300,45000,1.35
3300,26060,0.63
3300,46541,0.14
3300,46543,0.44
3300,2000,17.82
3300,43000,1.15
3300,46547,0.39
3300,26020,9.74
3300,1500,13.22
3300,5600,3.99
3300,52200,2.14
3300,53500,1.52
3300,26091,0.15
3300,5100,66.82
3300,500,8.26
3300,53400,4.31
3300,4600,4.4
3300,2900,32.07
3300,59900,4.54
3300,46590,1.51
3400,51200,19.21
3400,42500,34.18
3400,3500,35.02
3400,70020,4.28
3400,3600,9481.56
3400,600,491.63
3400,21010,8.67
3400,46100,16.98
3400,26030,417.96
3400,50200,710.29
3400,4100,33.15
3400,21020,158.33
3400,43610,0.13
3400,30040,207.4
3400,52000,22.4
3400,20000,1313.79
3400,52400,4.3
3400,21030,398.51
3400,2600,227.47
